State FIPS code,State,County FIPS code,County name,Number of returns
31,NE,075,Grant County,320
31,NE,077,Greeley County,1100
31,NE,079,Hall County,29060
31,NE,081,Hamilton County,4530
31,NE,083,Harlan County,1580
31,NE,085,Hayes County,440
31,NE,087,Hitchcock County,1360
31,NE,089,Holt County,5110
31,NE,091,Hooker County,360
31,NE,093,Howard County,2980
31,NE,095,Jefferson County,3430
31,NE,097,Johnson County,2020
31,NE,099,Kearney County,3170
31,NE,101,Keith County,3980
31,NE,103,Keya Paha County,410
31,NE,105,Kimball County,1660
31,NE,107,Knox County,3890
31,NE,109,Lancaster County,137690
31,NE,111,Lincoln County,16600
31,NE,113,Logan County,350
31,NE,115,Loup County,280
31,NE,117,McPherson County,210
31,NE,119,Madison County,16710
31,NE,121,Merrick County,3600
31,NE,123,Morrill County,2180
31,NE,125,Nance County,1630
31,NE,127,Nemaha County,3040
31,NE,129,Nuckolls County,2090
31,NE,131,Otoe County,7470
31,NE,133,Pawnee County,1270
31,NE,135,Perkins County,1380
31,NE,137,Phelps County,4410
31,NE,139,Pierce County,3410
31,NE,141,Platte County,16410
31,NE,143,Polk County,2610
31,NE,145,Red Willow County,5030
31,NE,147,Richardson County,3780
31,NE,149,Rock County,670
31,NE,151,Saline County,6400
31,NE,153,Sarpy County,80990
31,NE,155,Saunders County,9890
31,NE,157,Scotts Bluff County,16380
31,NE,159,Seward County,7580
31,NE,161,Sheridan County,2350
31,NE,163,Sherman County,1440
31,NE,165,Sioux County,560
31,NE,167,Stanton County,2750
31,NE,169,Thayer County,2500
31,NE,171,Thomas County,330
31,NE,173,Thurston County,2630
31,NE,175,Valley County,1950
31,NE,177,Washington County,9500
31,NE,179,Wayne County,3710
31,NE,181,Webster County,1620
31,NE,183,Wheeler County,390
31,NE,185,York County,6690
32,NV,000,Nevada,1307550
32,NV,001,Churchill County,10930
32,NV,003,Clark County,944190
32,NV,005,Douglas County,25090
32,NV,007,Elko County,23650
32,NV,009,Esmeralda County,390
32,NV,011,Eureka County,800
32,NV,013,Humboldt County,8200
32,NV,015,Lander County,2760
32,NV,017,Lincoln County,1780
32,NV,019,Lyon County,24180
32,NV,021,Mineral County,1950
32,NV,023,Nye County,18110
32,NV,027,Pershing County,2080
32,NV,029,Storey County,1820
32,NV,031,Washoe County,210920
32,NV,033,White Pine County,4140
32,NV,510,Carson City,26580
33,NH,000,New Hampshire,681680
33,NH,001,Belknap County,32470
33,NH,003,Carroll County,25590
33,NH,005,Cheshire County,37260
33,NH,007,Coos County,15140
33,NH,009,Grafton County,44070
33,NH,011,Hillsborough County,208140
33,NH,013,Merrimack County,73820
33,NH,015,Rockingham County,163840
33,NH,017,Strafford County,60170
33,NH,019,Sullivan County,21220
34,NJ,000,New Jersey,4326590
34,NJ,001,Atlantic County,137490
34,NJ,003,Bergen County,458750
34,NJ,005,Burlington County,223090
34,NJ,007,Camden County,244490
34,NJ,009,Cape May County,50020
34,NJ,011,Cumberland County,67860
34,NJ,013,Essex County,364770
34,NJ,015,Gloucester County,137630
34,NJ,017,Hudson County,320660
34,NJ,019,Hunterdon County,64130
34,NJ,021,Mercer County,172880
34,NJ,023,Middlesex County,399560
34,NJ,025,Monmouth County,317820
34,NJ,027,Morris County,252020
34,NJ,029,Ocean County,278250
34,NJ,031,Passaic County,245080
34,NJ,033,Salem County,30730
34,NJ,035,Somerset County,166740
34,NJ,037,Sussex County,72360
34,NJ,039,Union County,269150
34,NJ,041,Warren County,53200
35,NM,000,New Mexico,905670
35,NM,001,Bernalillo County,303980
35,NM,003,Catron County,1370
35,NM,005,Chaves County,25630
35,NM,006,Cibola County,9160
35,NM,007,Colfax County,5540
35,NM,009,Curry County,21240
35,NM,011,De Baca County,860
35,NM,013,Doña Ana County,89250
35,NM,015,Eddy County,24430
35,NM,017,Grant County,12690
35,NM,019,Guadalupe County,1840
35,NM,021,Harding County,320
35,NM,023,Hidalgo County,1870
35,NM,025,Lea County,28140
35,NM,027,Lincoln County,9100
35,NM,028,Los Alamos County,8880
35,NM,029,Luna County,10640
35,NM,031,McKinley County,31570
35,NM,033,Mora County,2020
35,NM,035,Otero County,26020
35,NM,037,Quay County,3670
35,NM,039,Rio Arriba County,16340
35,NM,041,Roosevelt County,7650
35,NM,043,Sandoval County,60890
35,NM,045,San Juan County,52730
35,NM,047,San Miguel County,11360
35,NM,049,Santa Fe County,74000
35,NM,051,Sierra County,4880
35,NM,053,Socorro County,6900
35,NM,055,Taos County,15390
35,NM,057,Torrance County,5700
35,NM,059,Union County,1670
35,NM,061,Valencia County,30010
36,NY,000,New York,9442110
36,NY,001,Albany County,150370
36,NY,003,Allegany County,19000
36,NY,005,Bronx County,634080
36,NY,007,Broome County,89400
36,NY,009,Cattaraugus County,34560
36,NY,011,Cayuga County,35600
36,NY,013,Chautauqua County,57550
36,NY,015,Chemung County,39520
36,NY,017,Chenango County,22870
36,NY,019,Clinton County,36240
36,NY,021,Columbia County,29930
36,NY,023,Cortland County,20510
36,NY,025,Delaware County,20030
36,NY,027,Dutchess County,138930
36,NY,029,Erie County,444980
36,NY,031,Essex County,17760
36,NY,033,Franklin County,20070
36,NY,035,Fulton County,24880
36,NY,037,Genesee County,28200
36,NY,039,Greene County,22070
36,NY,041,Hamilton County,2640
36,NY,043,Herkimer County,28180
36,NY,045,Jefferson County,51960
36,NY,047,Kings County,1181020
36,NY,049,Lewis County,11880
36,NY,051,Livingston County,28090
36,NY,053,Madison County,31430
36,NY,055,Monroe County,359990
36,NY,057,Montgomery County,22760
36,NY,059,Nassau County,703060
36,NY,061,New York County,880460
36,NY,063,Niagara County,104480
36,NY,065,Oneida County,104520
36,NY,067,Onondaga County,221320
36,NY,069,Ontario County,53780
36,NY,071,Orange County,176420
36,NY,073,Orleans County,18530
36,NY,075,Oswego County,53270
36,NY,077,Otsego County,26510
36,NY,079,Putnam County,49270
36,NY,081,Queens County,1118140
36,NY,083,Rensselaer County,76680
36,NY,085,Richmond County,216710
36,NY,087,Rockland County,148090
36,NY,089,St. Lawrence County,43540
36,NY,091,Saratoga County,114190
36,NY,093,Schenectady County,75650
36,NY,095,Schoharie County,13690
36,NY,097,Schuyler County,8690
36,NY,099,Seneca County,15500
36,NY,101,Steuben County,44150
36,NY,103,Suffolk County,768160
36,NY,105,Sullivan County,33600
36,NY,107,Tioga County,23760
36,NY,109,Tompkins County,40830
36,NY,111,Ulster County,85810
36,NY,113,Warren County,33940
36,NY,115,Washington County,28450
36,NY,117,Wayne County,44360
36,NY,119,Westchester County,482950
36,NY,121,Wyoming County,18280
36,NY,123,Yates County,11100
37,NC,000,North Carolina,4335390
37,NC,001,Alamance County,68210
37,NC,003,Alexander County,15080
37,NC,005,Alleghany County,4450
37,NC,007,Anson County,9490
37,NC,009,Ashe County,10820
37,NC,011,Avery County,6890
37,NC,013,Beaufort County,20120
37,NC,015,Bertie County,8010
37,NC,017,Bladen County,13070
37,NC,019,Brunswick County,53420
37,NC,021,Buncombe County,119910
37,NC,023,Burke County,36770
37,NC,025,Cabarrus County,83850
37,NC,027,Caldwell County,33190
37,NC,029,Camden County,4430
37,NC,031,Carteret County,31910
37,NC,033,Caswell County,9260
37,NC,035,Catawba County,70180
37,NC,037,Chatham County,30990
37,NC,039,Cherokee County,10800
37,NC,041,Chowan County,6300
37,NC,043,Clay County,4310
37,NC,045,Cleveland County,40490
37,NC,047,Columbus County,21320
37,NC,049,Craven County,46000
37,NC,051,Cumberland County,141600
37,NC,053,Currituck County,11320
37,NC,055,Dare County,19100
37,NC,057,Davidson County,70980
37,NC,059,Davie County,18470
37,NC,061,Duplin County,23540
37,NC,063,Durham County,137610
37,NC,065,Edgecombe County,23160
37,NC,067,Forsyth County,163560
37,NC,069,Franklin County,25430
37,NC,071,Gaston County,91060
37,NC,073,Gates County,4650
37,NC,075,Graham County,3280
37,NC,077,Granville County,24640
37,NC,079,Greene County,7640
37,NC,081,Guilford County,230500
37,NC,083,Halifax County,21960
37,NC,085,Harnett County,48150
37,NC,087,Haywood County,26410
37,NC,089,Henderson County,50910
37,NC,091,Hertford County,8690
37,NC,093,Hoke County,19780
37,NC,095,Hyde County,2100
37,NC,097,Iredell County,75370
37,NC,099,Jackson County,15000
37,NC,101,Johnston County,76020
37,NC,103,Jones County,4300
37,NC,105,Lee County,25860
37,NC,107,Lenoir County,25670
37,NC,109,Lincoln County,34380
37,NC,111,McDowell County,18100
37,NC,113,Macon County,15210
37,NC,115,Madison County,8430
37,NC,117,Martin County,10320
37,NC,119,Mecklenburg County,469810
37,NC,121,Mitchell County,6040
37,NC,123,Montgomery County,10930
37,NC,125,Moore County,41810
37,NC,127,Nash County,43220
37,NC,129,New Hanover County,99180
37,NC,131,Northampton County,8060
37,NC,133,Onslow County,77050
37,NC,135,Orange County,59430
37,NC,137,Pamlico County,5410
37,NC,139,Pasquotank County,17020
37,NC,141,Pender County,23530
37,NC,143,Perquimans County,5740
37,NC,145,Person County,16820
37,NC,147,Pitt County,69830
37,NC,149,Polk County,8780
37,NC,151,Randolph County,61390
37,NC,153,Richmond County,18250
37,NC,155,Robeson County,50100
37,NC,157,Rockingham County,39130
37,NC,159,Rowan County,59630
37,NC,161,Rutherford County,25150
37,NC,163,Sampson County,29070
37,NC,165,Scotland County,13630
37,NC,167,Stanly County,25230
37,NC,169,Stokes County,19500
37,NC,171,Surry County,30170
37,NC,173,Swain County,7810
37,NC,175,Transylvania County,13980
37,NC,177,Tyrrell County,1630
37,NC,179,Union County,90480
37,NC,181,Vance County,18540
37,NC,183,Wake County,457580
37,NC,185,Warren County,7610
37,NC,187,Washington County,5260
37,NC,189,Watauga County,18660
37,NC,191,Wayne County,51780
37,NC,193,Wilkes County,27250
37,NC,195,Wilson County,35550
37,NC,197,Yadkin County,15990
37,NC,199,Yancey County,7160
38,ND,000,North Dakota,361520
38,ND,001,Adams County,1120
38,ND,003,Barnes County,5460
38,ND,005,Benson County,2630
38,ND,007,Billings County,480
38,ND,009,Bottineau County,3340
38,ND,011,Bowman County,1700
38,ND,013,Burke County,1250
38,ND,015,Burleigh County,45030
38,ND,017,Cass County,81050
38,ND,019,Cavalier County,2040
38,ND,021,Dickey County,2520
38,ND,023,Divide County,1330
38,ND,025,Dunn County,2150
38,ND,027,Eddy County,1150
38,ND,029,Emmons County,1620
38,ND,031,Foster County,1720
38,ND,033,Golden Valley County,910
38,ND,035,Grand Forks County,32520
38,ND,037,Grant County,1120
38,ND,039,Griggs County,1200
38,ND,041,Hettinger County,1300
38,ND,043,Kidder County,1160
38,ND,045,LaMoure County,1980
38,ND,047,Logan County,920
38,ND,049,McHenry County,2940
38,ND,051,McIntosh County,1400
38,ND,053,McKenzie County,4530
38,ND,055,McLean County,4750
38,ND,057,Mercer County,4400
38,ND,059,Morton County,15100
38,ND,061,Mountrail County,4680
38,ND,063,Nelson County,1570
38,ND,065,Oliver County,910
38,ND,067,Pembina County,3610
38,ND,069,Pierce County,2090
38,ND,071,Ramsey County,5750
38,ND,073,Ransom County,2730
38,ND,075,Renville County,1330
38,ND,077,Richland County,7880
38,ND,079,Rolette County,5560
38,ND,081,Sargent County,2050
38,ND,083,Sheridan County,680
38,ND,085,Sioux County,1310
38,ND,087,Slope County,350
38,ND,089,Stark County,16160
38,ND,091,Steele County,940
38,ND,093,Stutsman County,10330
38,ND,095,Towner County,1180
38,ND,097,Traill County,3780
38,ND,099,Walsh County,5470
38,ND,101,Ward County,34700
38,ND,103,Wells County,2200
38,ND,105,Williams County,17670
39,OH,000,Ohio,5536460
39,OH,001,Adams County,10830
39,OH,003,Allen County,47740
39,OH,005,Ashland County,24460
39,OH,007,Ashtabula County,44900
39,OH,009,Athens County,21850
39,OH,011,Auglaize County,23490
39,OH,013,Belmont County,31140
39,OH,015,Brown County,19310
39,OH,017,Butler County,171870
39,OH,019,Carroll County,12960
39,OH,021,Champaign County,18410
39,OH,023,Clark County,63780
39,OH,025,Clermont County,96090
39,OH,027,Clinton County,19090
39,OH,029,Columbiana County,48190
39,OH,031,Coshocton County,16240
39,OH,033,Crawford County,20430
39,OH,035,Cuyahoga County,629390
39,OH,037,Darke County,25260
39,OH,039,Defiance County,18890
39,OH,041,Delaware County,88440
39,OH,043,Erie County,39580
39,OH,045,Fairfield County,69380
39,OH,047,Fayette County,13230
39,OH,049,Franklin County,603580
39,OH,051,Fulton County,20960
39,OH,053,Gallia County,12130
39,OH,055,Geauga County,47460
39,OH,057,Greene County,75250
39,OH,059,Guernsey County,18110
39,OH,061,Hamilton County,398800
39,OH,063,Hancock County,36980
39,OH,065,Hardin County,13140
39,OH,067,Harrison County,6650
39,OH,069,Henry County,14000
39,OH,071,Highland County,18250
39,OH,073,Hocking County,12490
39,OH,075,Holmes County,16750
39,OH,077,Huron County,28540
39,OH,079,Jackson County,13580
39,OH,081,Jefferson County,30850
39,OH,083,Knox County,27220
39,OH,085,Lake County,122020
39,OH,087,Lawrence County,25500
39,OH,089,Licking County,80500
39,OH,091,Logan County,22380
39,OH,093,Lorain County,146770
39,OH,095,Lucas County,201710
39,OH,097,Madison County,18940
39,OH,099,Mahoning County,112760
39,OH,101,Marion County,27950
39,OH,103,Medina County,89940
39,OH,105,Meigs County,9110
39,OH,107,Mercer County,20910
39,OH,109,Miami County,50750
39,OH,111,Monroe County,6380
39,OH,113,Montgomery County,255850
39,OH,115,Morgan County,6010
39,OH,117,Morrow County,15340
39,OH,119,Muskingum County,39110
39,OH,121,Noble County,5340
39,OH,123,Ottawa County,21660
39,OH,125,Paulding County,8960
39,OH,127,Perry County,15100
39,OH,129,Pickaway County,24280
39,OH,131,Pike County,11110
39,OH,133,Portage County,75830
39,OH,135,Preble County,19550
39,OH,137,Putnam County,17300
39,OH,139,Richland County,56710
39,OH,141,Ross County,32320
39,OH,143,Sandusky County,30030
39,OH,145,Scioto County,29210
39,OH,147,Seneca County,26430
39,OH,149,Shelby County,23830
39,OH,151,Stark County,183660
39,OH,153,Summit County,268070
39,OH,155,Trumbull County,100470
39,OH,157,Tuscarawas County,44930
39,OH,159,Union County,24270
39,OH,161,Van Wert County,14030
39,OH,163,Vinton County,5190
39,OH,165,Warren County,104810
39,OH,167,Washington County,28920
39,OH,169,Wayne County,53850
39,OH,171,Williams County,18290
39,OH,173,Wood County,60020
39,OH,175,Wyandot County,11120
40,OK,000,Oklahoma,1630460
40,OK,001,Adair County,8000
40,OK,003,Alfalfa County,2180
40,OK,005,Atoka County,5310
40,OK,007,Beaver County,2410
40,OK,009,Beckham County,9570
40,OK,011,Blaine County,4200
40,OK,013,Bryan County,16980
40,OK,015,Caddo County,11030
40,OK,017,Canadian County,56870
40,OK,019,Carter County,21130
40,OK,021,Cherokee County,17530
40,OK,023,Choctaw County,5790
40,OK,025,Cimarron County,1160
40,OK,027,Cleveland County,117550
40,OK,029,Coal County,2070
40,OK,031,Comanche County,48990
40,OK,033,Cotton County,2480
40,OK,035,Craig County,5520
40,OK,037,Creek County,29310
40,OK,039,Custer County,12000
40,OK,041,Delaware County,15520
40,OK,043,Dewey County,2180
40,OK,045,Ellis County,1870
40,OK,047,Garfield County,27960
40,OK,049,Garvin County,11160
40,OK,051,Grady County,21530
40,OK,053,Grant County,1980
40,OK,055,Greer County,2020
40,OK,057,Harmon County,1020
40,OK,059,Harper County,1710
40,OK,061,Haskell County,4660
40,OK,063,Hughes County,4780
40,OK,065,Jackson County,10810
40,OK,067,Jefferson County,2280
40,OK,069,Johnston County,4210
40,OK,071,Kay County,19350
40,OK,073,Kingfisher County,6850
40,OK,075,Kiowa County,3690
40,OK,077,Latimer County,4310
40,OK,079,Le Flore County,18070
40,OK,081,Lincoln County,13670
40,OK,083,Logan County,18000
40,OK,085,Love County,4160
40,OK,087,McClain County,16270
40,OK,089,McCurtain County,12690
40,OK,091,McIntosh County,7680
40,OK,093,Major County,3420
40,OK,095,Marshall County,6250
40,OK,097,Mayes County,16030
40,OK,099,Murray County,5670
40,OK,101,Muskogee County,27320
40,OK,103,Noble County,4850
40,OK,105,Nowata County,4260
40,OK,107,Okfuskee County,3980
40,OK,109,Oklahoma County,337960
40,OK,111,Okmulgee County,15280
40,OK,113,Osage County,17710
40,OK,115,Ottawa County,13140
40,OK,117,Pawnee County,6370
40,OK,119,Payne County,28900
40,OK,121,Pittsburg County,18290
40,OK,123,Pontotoc County,16260
40,OK,125,Pottawatomie County,28970
40,OK,127,Pushmataha County,4250
40,OK,129,Roger Mills County,1610
40,OK,131,Rogers County,39140
40,OK,133,Seminole County,9400
40,OK,135,Sequoyah County,15630
40,OK,137,Stephens County,18430
40,OK,139,Texas County,9920
40,OK,141,Tillman County,2990
40,OK,143,Tulsa County,283420
40,OK,145,Wagoner County,31570
40,OK,147,Washington County,23350
40,OK,149,Washita County,4750
40,OK,151,Woods County,3930
40,OK,153,Woodward County,9240
41,OR,000,Oregon,1792240
41,OR,001,Baker County,6890
41,OR,003,Benton County,36930
41,OR,005,Clackamas County,186450
41,OR,007,Clatsop County,17510
41,OR,009,Columbia County,21740
41,OR,011,Coos County,26630
41,OR,013,Crook County,9030
41,OR,015,Curry County,10360
41,OR,017,Deschutes County,80980
41,OR,019,Douglas County,44740
41,OR,021,Gilliam County,830
41,OR,023,Grant County,3000
41,OR,025,Harney County,2980
41,OR,027,Hood River County,11410
41,OR,029,Jackson County,95450
41,OR,031,Jefferson County,8980
41,OR,033,Josephine County,35100
41,OR,035,Klamath County,27040
41,OR,037,Lake County,3200
41,OR,039,Lane County,157980
41,OR,041,Lincoln County,21320
41,OR,043,Linn County,50540
41,OR,045,Malheur County,10700
41,OR,047,Marion County,137780
41,OR,049,Morrow County,4730
41,OR,051,Multnomah County,377000
41,OR,053,Polk County,32690
41,OR,055,Sherman County,890
41,OR,057,Tillamook County,11680
41,OR,059,Umatilla County,31210
41,OR,061,Union County,10980
41,OR,063,Wallowa County,3300
41,OR,065,Wasco County,10960
41,OR,067,Washington County,258170
41,OR,069,Wheeler County,570
41,OR,071,Yamhill County,42640
42,PA,000,Pennsylvania,6153180
42,PA,001,Adams County,50590
42,PA,003,Allegheny County,628740
42,PA,005,Armstrong County,32510
42,PA,007,Beaver County,86400
42,PA,009,Bedford County,22890
42,PA,011,Berks County,200370
42,PA,013,Blair County,59320
42,PA,015,Bradford County,28870
42,PA,017,Bucks County,326760
42,PA,019,Butler County,92950
42,PA,021,Cambria County,64470
42,PA,023,Cameron County,2460
42,PA,025,Carbon County,30740
42,PA,027,Centre County,58680
42,PA,029,Chester County,250620
42,PA,031,Clarion County,17230
42,PA,033,Clearfield County,36860
42,PA,035,Clinton County,17160
42,PA,037,Columbia County,29650
42,PA,039,Crawford County,38950
42,PA,041,Cumberland County,121730
42,PA,043,Dauphin County,139760
42,PA,045,Delaware County,274280
42,PA,047,Elk County,16550
42,PA,049,Erie County,130270
42,PA,051,Fayette County,61640
42,PA,053,Forest County,2320
42,PA,055,Franklin County,74840
42,PA,057,Fulton County,6970
42,PA,059,Greene County,16020
42,PA,061,Huntingdon County,19050
42,PA,063,Indiana County,36630
42,PA,065,Jefferson County,21370
42,PA,067,Juniata County,11030
42,PA,069,Lackawanna County,103180
42,PA,071,Lancaster County,258630
42,PA,073,Lawrence County,41970
42,PA,075,Lebanon County,67350
42,PA,077,Lehigh County,178400
42,PA,079,Luzerne County,156010
42,PA,081,Lycoming County,55850
42,PA,083,McKean County,19240
42,PA,085,Mercer County,53810
42,PA,087,Mifflin County,20830
42,PA,089,Monroe County,77190
42,PA,091,Montgomery County,415060
42,PA,093,Montour County,9120
42,PA,095,Northampton County,148760
42,PA,097,Northumberland County,43730
42,PA,099,Perry County,22440
42,PA,101,Philadelphia County,670430
42,PA,103,Pike County,26770
42,PA,105,Potter County,7710
42,PA,107,Schuylkill County,68040
42,PA,109,Snyder County,18060
42,PA,111,Somerset County,35150
42,PA,113,Sullivan County,2960
42,PA,115,Susquehanna County,20050
42,PA,117,Tioga County,18890
42,PA,119,Union County,17190
42,PA,121,Venango County,25110
42,PA,123,Warren County,19750
42,PA,125,Washington County,103370
42,PA,127,Wayne County,25000
42,PA,129,Westmoreland County,183360
42,PA,131,Wyoming County,13800
42,PA,133,York County,217500
44,RI,000,Rhode Island,517820
44,RI,001,Bristol County,23910
44,RI,003,Kent County,86570
44,RI,005,Newport County,42880
44,RI,007,Providence County,300480
44,RI,009,Washington County,63980
45,SC,000,South Carolina,2105880
45,SC,001,Abbeville County,9540
45,SC,003,Aiken County,71100
45,SC,005,Allendale County,3230
45,SC,007,Anderson County,81430
45,SC,009,Bamberg County,5440
45,SC,011,Barnwell County,8620
45,SC,013,Beaufort County,79390
45,SC,015,Berkeley County,87160
45,SC,017,Calhoun County,6310
45,SC,019,Charleston County,180760
45,SC,021,Cherokee County,22530
45,SC,023,Chester County,13640
45,SC,025,Chesterfield County,17620
45,SC,027,Clarendon County,13390
45,SC,029,Colleton County,16180
45,SC,031,Darlington County,27820
45,SC,033,Dillon County,12820
45,SC,035,Dorchester County,66060
45,SC,037,Edgefield County,10110
45,SC,039,Fairfield County,9860
45,SC,041,Florence County,59180
45,SC,043,Georgetown County,29010
45,SC,045,Greenville County,214910
45,SC,047,Greenwood County,29530
45,SC,049,Hampton County,7960
45,SC,051,Horry County,141950
45,SC,053,Jasper County,10500
45,SC,055,Kershaw County,27360
45,SC,057,Lancaster County,34690
45,SC,059,Laurens County,26990
45,SC,061,Lee County,7070
45,SC,063,Lexington County,124590
45,SC,065,McCormick County,3880
45,SC,067,Marion County,13590
45,SC,069,Marlboro County,10570
45,SC,071,Newberry County,16330
45,SC,073,Oconee County,31250
45,SC,075,Orangeburg County,37290
45,SC,077,Pickens County,47990
45,SC,079,Richland County,175050
45,SC,081,Saluda County,8540
45,SC,083,Spartanburg County,125640
45,SC,085,Sumter County,46900
45,SC,087,Union County,10970
45,SC,089,Williamsburg County,13340
45,SC,091,York County,108010
46,SD,000,South Dakota,411900
46,SD,003,Aurora County,1360
46,SD,005,Beadle County,8840
46,SD,007,Bennett County,1160
46,SD,009,Bon Homme County,2800
46,SD,011,Brookings County,13640
46,SD,013,Brown County,19160
46,SD,015,Brule County,2590
46,SD,017,Buffalo County,710
46,SD,019,Butte County,4800
46,SD,021,Campbell County,760
46,SD,023,Charles Mix County,3730
46,SD,025,Clark County,1740
46,SD,027,Clay County,5240
46,SD,029,Codington County,13890
46,SD,031,Corson County,1350
46,SD,033,Custer County,4150
46,SD,035,Davison County,9940
46,SD,037,Day County,2780
46,SD,039,Deuel County,2140
46,SD,041,Dewey County,2560
46,SD,043,Douglas County,1400
46,SD,045,Edmunds County,1810
46,SD,047,Fall River County,3430
46,SD,049,Faulk County,990
46,SD,051,Grant County,3830
46,SD,053,Gregory County,2050
46,SD,055,Haakon County,980
46,SD,057,Hamlin County,2570
46,SD,059,Hand County,1700
46,SD,061,Hanson County,2120
46,SD,063,Harding County,610
46,SD,065,Hughes County,9110
46,SD,067,Hutchinson County,3380
46,SD,069,Hyde County,680
46,SD,071,Jackson County,1120
46,SD,073,Jerauld County,870
46,SD,075,Jones County,530
46,SD,077,Kingsbury County,2720
46,SD,079,Lake County,6520
46,SD,081,Lawrence County,12580
46,SD,083,Lincoln County,24610
46,SD,085,Lyman County,1730
46,SD,087,McCook County,2680
46,SD,089,McPherson County,1040
46,SD,091,Marshall County,2100
46,SD,093,Meade County,12930
46,SD,095,Mellette County,710
46,SD,097,Miner County,1120
46,SD,099,Minnehaha County,95490
46,SD,101,Moody County,2990
46,SD,103,Pennington County,55350
46,SD,105,Perkins County,1400
46,SD,107,Potter County,1280
46,SD,109,Roberts County,4470
46,SD,111,Sanborn County,1140
46,SD,113,Shannon County,3930
46,SD,115,Spink County,3070
46,SD,117,Stanley County,1620
46,SD,119,Sully County,770
46,SD,121,Todd County,2920
46,SD,123,Tripp County,2690
46,SD,125,Turner County,4000
46,SD,127,Union County,7600
46,SD,129,Walworth County,2760
46,SD,135,Yankton County,10880
46,SD,137,Ziebach County,480
47,TN,000,Tennessee,2907840
47,TN,001,Anderson County,33540
47,TN,003,Bedford County,20100
47,TN,005,Benton County,6690
47,TN,007,Bledsoe County,4350
47,TN,009,Blount County,57060
47,TN,011,Bradley County,44960
47,TN,013,Campbell County,14610
47,TN,015,Cannon County,5880
47,TN,017,Carroll County,11460
47,TN,019,Carter County,22620
47,TN,021,Cheatham County,18410
47,TN,023,Chester County,6570
47,TN,025,Claiborne County,12020
47,TN,027,Clay County,2970
47,TN,029,Cocke County,14400
47,TN,031,Coffee County,23560
47,TN,033,Crockett County,6130
47,TN,035,Cumberland County,25690
47,TN,037,Davidson County,328930
47,TN,039,Decatur County,4580
47,TN,041,DeKalb County,7790
47,TN,043,Dickson County,22260
47,TN,045,Dyer County,16020
47,TN,047,Fayette County,18470
47,TN,049,Fentress County,6590
47,TN,051,Franklin County,17760
47,TN,053,Gibson County,21040
47,TN,055,Giles County,12320
47,TN,057,Grainger County,8870
47,TN,059,Greene County,28520
47,TN,061,Grundy County,5460
47,TN,063,Hamblen County,26950
47,TN,065,Hamilton County,160560
47,TN,067,Hancock County,2210
47,TN,069,Hardeman County,9980
47,TN,071,Hardin County,10480
47,TN,073,Hawkins County,22890
47,TN,075,Haywood County,8090
47,TN,077,Henderson County,11540
47,TN,079,Henry County,13890
47,TN,081,Hickman County,9200
47,TN,083,Houston County,3340
47,TN,085,Humphreys County,7840
47,TN,087,Jackson County,4310
47,TN,089,Jefferson County,21690
47,TN,091,Johnson County,6230
47,TN,093,Knox County,201400
47,TN,095,Lake County,2130
47,TN,097,Lauderdale County,9670
47,TN,099,Lawrence County,16280
47,TN,101,Lewis County,4720
47,TN,103,Lincoln County,14630
47,TN,105,Loudon County,23610
47,TN,107,McMinn County,21770
47,TN,109,McNairy County,10080
47,TN,111,Macon County,9310
47,TN,113,Madison County,43630
47,TN,115,Marion County,11820
47,TN,117,Marshall County,13810
47,TN,119,Maury County,39960
47,TN,121,Meigs County,4890
47,TN,123,Monroe County,18380
47,TN,125,Montgomery County,78610
47,TN,127,Moore County,2750
47,TN,129,Morgan County,7470
47,TN,131,Obion County,13730
47,TN,133,Overton County,8700
47,TN,135,Perry County,3000
47,TN,137,Pickett County,2040
47,TN,139,Polk County,6890
47,TN,141,Putnam County,30760
47,TN,143,Rhea County,13260
47,TN,145,Roane County,22350
47,TN,147,Robertson County,32110
47,TN,149,Rutherford County,130430
47,TN,151,Scott County,7630
47,TN,153,Sequatchie County,5920
47,TN,155,Sevier County,45090
47,TN,157,Shelby County,442430
47,TN,159,Smith County,8070
47,TN,161,Stewart County,5420
47,TN,163,Sullivan County,69450
47,TN,165,Sumner County,78880
47,TN,167,Tipton County,26300
47,TN,169,Trousdale County,3560
47,TN,171,Unicoi County,7280
47,TN,173,Union County,7090
47,TN,175,Van Buren County,2240
47,TN,177,Warren County,16630
47,TN,179,Washington County,54730
47,TN,181,Wayne County,5690
47,TN,183,Weakley County,12830
47,TN,185,White County,10480
47,TN,187,Williamson County,93190
47,TN,189,Wilson County,58330
48,TX,000,Texas,11886920
48,TX,001,Anderson County,19120
48,TX,003,Andrews County,7360
48,TX,005,Angelina County,36680
48,TX,007,Aransas County,11590
48,TX,009,Archer County,4040
48,TX,011,Armstrong County,840
48,TX,013,Atascosa County,19940
48,TX,015,Austin County,13770
48,TX,017,Bailey County,2830
48,TX,019,Bandera County,9300
48,TX,021,Bastrop County,33260
48,TX,023,Baylor County,1510
48,TX,025,Bee County,11110
48,TX,027,Bell County,141230
48,TX,029,Bexar County,822920
48,TX,031,Blanco County,5040
48,TX,033,Borden County,250
48,TX,035,Bosque County,7490
48,TX,037,Bowie County,40230
48,TX,039,Brazoria County,143080
48,TX,041,Brazos County,75490
48,TX,043,Brewster County,4350
48,TX,045,Briscoe County,650
48,TX,047,Brooks County,3040
48,TX,049,Brown County,15610
